15382,7591,17739,16171,-7125,15849,7113,16277,3463,2781,2997,-13009,2389,-14039,18689,-17283,-23235,-17537,-14379,-19971,-26091,-19077,-26321,2307,-19317,19797,18475,10803,23681,17097,29395,24081,-11,27237,-5983,789,-14635,7557,-21461,6049,-17837,-4373,-31927,-4947,-16043,-2657,675,-7663,1361,19713,2725,12803,-26465,-683,10971,23413,24683,16395,15627,321,22613,19333,-10249,25897
6400,-4043,14657,5879,3153,5527,18007,6501,15171,4715,15011,-6165,13271,-2147,30501,-6379,-19243,-10709,-6629,-16457,-15317,-17623,-18961,1197,-16555,15799,14891,8731,13173,9899,25939,16291,-4053,22147,-7315,-2235,-14171,2793,-20885,1197,-10657,-5907,-30633,-6209,-15285,-4141,3119,-7629,-5559,11905,-4837,6357,-16773,-5993,2783,15013,16555,7163,8623,-8467,14121,10417,-5409,14709
-3602,-15813,9067,-5803,14241,-6239,29217,-4523,27317,5197,27235,815,24617,9949,32767,5003,-13601,-2495,3465,-11883,-3755,-14507,-9579,-821,-12563,8981,8619,4949,2259,559,18507,7457,-7599,14571,-7849,-5079,-11733,-2853,-17839,-4779,-5675,-7021,-23209,-7465,-13151,-5803,3671,-7505,-12341,1909,-12495,-2027,-13495,-11435,-6581,4545,6509,-3529,-611,-17739,4059,-133,3951,2961
-13894,-27227,3583,-17855,25491,-18409,32767,-16413,32767,5993,32767,7637,32767,22177,32767,16519,-7603,4949,14283,-7157,8061,-10731,763,-3179,-8021,619,837,533,-8915,-9473,8861,-2773,-11521,4279,-9285,-7917,-9941,-8995,-14753,-11427,1211,-8151,-13939,-9309,-11299,-8043,1269,-7979,-18659,-9051,-18991,-12139,-10453,-16645,-16105,-7021,-4529,-14933,-10641,-27169,-6561,-11189,14245,-9171
-24134,-30977,-1077,-29651,32767,-30037,32767,-28365,26177,6347,32767,13137,32767,32767,32767,28119,-347,11529,25429,-917,20033,-5301,11649,-4279,-1555,-7221,-6795,-3465,-20243,-19685,-1795,-13441,-13611,-7125,-8725,-9473,-6135,-12843,-9291,-15761,10471,-7691,-3637,-8645,-7235,-8251,105,-6187,-21237,-20483,-21249,-21441,-2741,-18011,-21291,-19009,-15941,-26625,-21001,-27089,-17331,-22379,24705,-21411
-30226,-23531,-4905,-27393,32767,-25525,32767,-28181,17077,5765,31083,15819,32767,29093,22867,32767,8379,17739,28161,6795,31745,1707,22931,-3771,6409,-11793,-11283,-6037,-30981,-29537,-12653,-24101,-12545,-18689,-5121,-9121,329,-13123,-1271,-16227,21393,-5197,7633,-4907,-777,-5909,1541,-1755,-19113,-31371,-19195,-24425,7643,-15145,-20949,-30371,-27051,-31873,-30057,-19731,-27099,-29031,32767,-31787
-22252,-19413,-8337,-18261,30795,-17417,25153,-30219,16277,4165,19849,16449,24529,18835,11823,25633,17237,21265,22635,14293,31687,8747,32767,-2889,12757,-14053,-13045,-7471,-31013,-26529,-20407,-29907,-9237,-26505,-67,-7365,7753,-10987,7851,-14559,32767,-1879,19307,-431,6581,-2735,2705,2721,-14467,-31393,-14977,-22445,19105,-11127,-18451,-25345,-25643,-30465,-23785,-13765,-24787,-24051,32767,-30951
-12140,-18111,-11155,-11287,26763,-12117,13525,-28233,13001,2159,8107,15529,12661,14573,469,16907,23525,21397,20453,18603,22337,13883,32767,-2177,16289,-15093,-14071,-8299,-26441,-16863,-21205,-22103,-5701,-26155,3925,-5331,12933,-8213,15579,-12293,32767,1069,30869,3115,12635,47,2203,5655,-9203,-26981,-9861,-19305,30821,-6565,-14677,-18217,-19375,-25043,-14913,-7189,-20823,-21525,25483,-25899
-1430,-14613,-12917,-3561,19557,-3733,1709,-23947,5981,-341,-3797,12993,547,13131,-11115,12931,26531,19265,18945,19947,15253,16939,29973,-1251,18197,-14465,-13787,-8363,-23809,-6377,-21291,-13655,-1925,-24747,7249,-3055,15785,-4673,20203,-9175,32169,3859,31235,6355,16341,2849,1467,7827,-3237,-22707,-3759,-15475,32767,-1297,-9537,-14775,-15895,-19493,-10805,493,-18221,-19013,15011,-22805
9514,-6187,-12741,6229,9813,6837,-10249,-19305,-5227,-2769,-14063,9131,-11765,8401,-22619,6443,26497,14859,15365,18767,12251,17989,26217,-139,17825,-12097,-11813,-7403,-20311,4513,-19905,-7307,1965,-22613,9893,-621,17185,-617,22721,-5333,28501,6181,21833,8811,18305,5381,563,8899,3007,-17301,2957,-10253,32239,4165,-3159,-8001,-9621,-11267,-5189,8769,-11761,-11945,5249,-19819
